work_id,title,creator_ref,period_ref,icon_ref,status,support,dimensions,repository,source_book,source_chapter,source_text
work_1b2117af,三牛图,meso_戴逵,晋,花鸟走兽,,Scroll,,,《历代名画记》,卷五 晋,负石自沉于泸水。见《列仙传》。戴逵画，有《阿谷处女图》《孙绰高士像》《胡人弄猿画》《濠梁图》《董威辇诗图》《孔子弟子图》《金人铭》《三马伯乐图》《三牛图》《尚子平》（白画）、《嵇阮像》《嵇阮十九首诗图》《五天罗汉图》《名马图》《渔父图》《狮子图》《吴中溪山邑居图》《杜征南人物图》，并传前代。
work_767d0331,尚子平,meso_戴逵,晋,人物,,Scroll,,,《历代名画记》,卷五 晋,负石自沉于泸水。见《列仙传》。戴逵画，有《阿谷处女图》《孙绰高士像》《胡人弄猿画》《濠梁图》《董威辇诗图》《孔子弟子图》《金人铭》《三马伯乐图》《三牛图》《尚子平》（白画）、《嵇阮像》《嵇阮十九首诗图》《五天罗汉图》《名马图》《渔父图》《狮子图》《吴中溪山邑居图》《杜征南人物图》，并传前代。
work_ec403b39,嵇阮像,meso_戴逵,晋,人物,,Scroll,,,《历代名画记》,卷五 晋,负石自沉于泸水。见《列仙传》。戴逵画，有《阿谷处女图》《孙绰高士像》《胡人弄猿画》《濠梁图》《董威辇诗图》《孔子弟子图》《金人铭》《三马伯乐图》《三牛图》《尚子平》（白画）、《嵇阮像》《嵇阮十九首诗图》《五天罗汉图》《名马图》《渔父图》《狮子图》《吴中溪山邑居图》《杜征南人物图》，并传前代。
work_d90a5df7,嵇阮十九首诗图,meso_戴逵,晋,地图/杂画,,Scroll,,,《历代名画记》,卷五 晋,负石自沉于泸水。见《列仙传》。戴逵画，有《阿谷处女图》《孙绰高士像》《胡人弄猿画》《濠梁图》《董威辇诗图》《孔子弟子图》《金人铭》《三马伯乐图》《三牛图》《尚子平》（白画）、《嵇阮像》《嵇阮十九首诗图》《五天罗汉图》《名马图》《渔父图》《狮子图》《吴中溪山邑居图》《杜征南人物图》，并传前代。
work_c21cf77d,五天罗汉图,meso_戴逵,晋,佛教,,Scroll,,,《历代名画记》,卷五 晋,负石自沉于泸水。见《列仙传》。戴逵画，有《阿谷处女图》《孙绰高士像》《胡人弄猿画》《濠梁图》《董威辇诗图》《孔子弟子图》《金人铭》《三马伯乐图》《三牛图》《尚子平》（白画）、《嵇阮像》《嵇阮十九首诗图》《五天罗汉图》《名马图》《渔父图》《狮子图》《吴中溪山邑居图》《杜征南人物图》，并传前代。
work_1afc40d3,名马图,meso_戴逵,晋,花鸟走兽,,Scroll,,,《历代名画记》,卷五 晋,负石自沉于泸水。见《列仙传》。戴逵画，有《阿谷处女图》《孙绰高士像》《胡人弄猿画》《濠梁图》《董威辇诗图》《孔子弟子图》《金人铭》《三马伯乐图》《三牛图》《尚子平》（白画）、《嵇阮像》《嵇阮十九首诗图》《五天罗汉图》《名马图》《渔父图》《狮子图》《吴中溪山邑居图》《杜征南人物图》，并传前代。
work_649f27e4,渔父图,meso_戴逵,晋,人物,,Scroll,,,《历代名画记》,卷五 晋,负石自沉于泸水。见《列仙传》。戴逵画，有《阿谷处女图》《孙绰高士像》《胡人弄猿画》《濠梁图》《董威辇诗图》《孔子弟子图》《金人铭》《三马伯乐图》《三牛图》《尚子平》（白画）、《嵇阮像》《嵇阮十九首诗图》《五天罗汉图》《名马图》《渔父图》《狮子图》《吴中溪山邑居图》《杜征南人物图》，并传前代。
work_bdd66ab6,狮子图,meso_戴逵,晋,人物,,Scroll,,,《历代名画记》,卷五 晋,负石自沉于泸水。见《列仙传》。戴逵画，有《阿谷处女图》《孙绰高士像》《胡人弄猿画》《濠梁图》《董威辇诗图》《孔子弟子图》《金人铭》《三马伯乐图》《三牛图》《尚子平》（白画）、《嵇阮像》《嵇阮十九首诗图》《五天罗汉图》《名马图》《渔父图》《狮子图》《吴中溪山邑居图》《杜征南人物图》，并传前代。
work_9d3aa3ca,吴中溪山邑居图,meso_戴逵,晋,地图/杂画,,Scroll,,,《历代名画记》,卷五 晋,负石自沉于泸水。见《列仙传》。戴逵画，有《阿谷处女图》《孙绰高士像》《胡人弄猿画》《濠梁图》《董威辇诗图》《孔子弟子图》《金人铭》《三马伯乐图》《三牛图》《尚子平》（白画）、《嵇阮像》《嵇阮十九首诗图》《五天罗汉图》《名马图》《渔父图》《狮子图》《吴中溪山邑居图》《杜征南人物图》，并传前代。
work_cb00ec94,杜征南人物图,meso_戴逵,晋,人物,,Scroll,,,《历代名画记》,卷五 晋,负石自沉于泸水。见《列仙传》。戴逵画，有《阿谷处女图》《孙绰高士像》《胡人弄猿画》《濠梁图》《董威辇诗图》《孔子弟子图》《金人铭》《三马伯乐图》《三牛图》《尚子平》（白画）、《嵇阮像》《嵇阮十九首诗图》《五天罗汉图》《名马图》《渔父图》《狮子图》《吴中溪山邑居图》《杜征南人物图》，并传前代。
work_41c4a3b3,曹长孺像,meso_戴逵,晋,人物,,Scroll,,,《历代名画记》,卷五 晋,逵子勃，下品。有父风。孙畅之云：“山水胜顾。”晋义熙初，以散骑郎征，不至。见《宋书》。有《曹长孺像》《三马图》《九州名山图》《秦皇东游图》《朝阳谷神图》《风云水月图》，已上并传于前代。
work_a72c10ef,三马图,meso_戴逵,晋,花鸟走兽,,Scroll,,,《历代名画记》,卷五 晋,逵子勃，下品。有父风。孙畅之云：“山水胜顾。”晋义熙初，以散骑郎征，不至。见《宋书》。有《曹长孺像》《三马图》《九州名山图》《秦皇东游图》《朝阳谷神图》《风云水月图》，已上并传于前代。
work_d8abb8c2,九州名山图,meso_戴逵,晋,神怪,,Scroll,,,《历代名画记》,卷五 晋,逵子勃，下品。有父风。孙畅之云：“山水胜顾。”晋义熙初，以散骑郎征，不至。见《宋书》。有《曹长孺像》《三马图》《九州名山图》《秦皇东游图》《朝阳谷神图》《风云水月图》，已上并传于前代。
work_0245cfc7,秦皇东游图,meso_戴逵,晋,人物,,Scroll,,,《历代名画记》,卷五 晋,逵子勃，下品。有父风。孙畅之云：“山水胜顾。”晋义熙初，以散骑郎征，不至。见《宋书》。有《曹长孺像》《三马图》《九州名山图》《秦皇东游图》《朝阳谷神图》《风云水月图》，已上并传于前代。
work_b186e3ca,朝阳谷神图,meso_戴逵,晋,神怪,,Scroll,,,《历代名画记》,卷五 晋,逵子勃，下品。有父风。孙畅之云：“山水胜顾。”晋义熙初，以散骑郎征，不至。见《宋书》。有《曹长孺像》《三马图》《九州名山图》《秦皇东游图》《朝阳谷神图》《风云水月图》，已上并传于前代。
work_aed1b03c,风云水月图,meso_戴逵,晋,山水,,Scroll,,,《历代名画记》,卷五 晋,逵子勃，下品。有父风。孙畅之云：“山水胜顾。”晋义熙初，以散骑郎征，不至。见《宋书》。有《曹长孺像》《三马图》《九州名山图》《秦皇东游图》《朝阳谷神图》《风云水月图》，已上并传于前代。
work_1e81c4c5,九州名山,meso_戴逵,晋,神怪,,Scroll,,,《历代名画记》,卷五 晋,逵子勃，下品。有父风。孙畅之云：“山水胜顾。”晋义熙初，以散骑郎征，不至。见《宋书》。有《曹长孺像》《三马图》《九州名山图》《秦皇东游图》《朝阳谷神图》《风云水月图》，已上并传于前代。
work_419b5fdc,释迦倚像,meso_戴逵,晋,佛教,,Scroll,,,《历代名画记》,卷五 晋,彦远曰：汉明帝梦金人，长大，顶有光明，以问群臣，或曰：“西方有神，名曰佛，长丈六，黄金色。”帝乃使蔡愔取天竺国优瑱王画《释迦倚像》，命工人图于南宫清凉台及显节陵上。以形制古朴，未足瞻敬。《阿育王像》至今亦有存者，可见矣。后晋明帝、卫协皆善画像，未尽其妙。洎戴氏父子，皆善丹青，又崇释氏，范金赋采，动有楷模。至如安道潜思于帐内，仲若悬知其臂胛，何天机神巧也！其后，北齐曹仲达、梁朝张僧繇、唐朝吴道玄、周昉，各有损益。圣贤肸蠁，有足动人，璎珞天衣，创意各异。至今刻画之家，列其模范，曰曹、曰张、曰吴、曰周，斯万古不易矣。
work_c90a282b,阿育王像,meso_戴逵,晋,人物,,Scroll,,,《历代名画记》,卷五 晋,彦远曰：汉明帝梦金人，长大，顶有光明，以问群臣，或曰：“西方有神，名曰佛，长丈六，黄金色。”帝乃使蔡愔取天竺国优瑱王画《释迦倚像》，命工人图于南宫清凉台及显节陵上。以形制古朴，未足瞻敬。《阿育王像》至今亦有存者，可见矣。后晋明帝、卫协皆善画像，未尽其妙。洎戴氏父子，皆善丹青，又崇释氏，范金赋采，动有楷模。至如安道潜思于帐内，仲若悬知其臂胛，何天机神巧也！其后，北齐曹仲达、梁朝张僧繇、唐朝吴道玄、周昉，各有损益。圣贤肸蠁，有足动人，璎珞天衣，创意各异。至今刻画之家，列其模范，曰曹、曰张、曰吴、曰周，斯万古不易矣。
